,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Mean Response,,,,,,,,,,,,,,Number of Students Responding to the Question,,,,,,,,,,,,,,,,
,,,,,,,Instructor Evaluation,,,,,,,,,Course Evaluation,,,,,Instructor Evaluation,,,,,,,,,Course Evaluation,,,,,,,
TERM,COURSE,CRN,INSTRUCTOR NAME,SECTION ENROLLMENT,XLIST GROUP,XLIST ENROLLMENT,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17
PLEASE NOTE: The order of the questions on this Summary Sheet differs slightly from the order of questions on ESTHER (ESTHER additionally displays Course Evaluations as separate from Instructor Evaluations).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PLEASE NOTE: COURSES WITH MULTIPLE INSTRUCTORS HAVE MULTIPLE ROWS, ONE ROW PER INSTRUCTOR.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PLEASE NOTE RE CROSS-LISTED COURSES: If a course is cross-listed, evaluation results have been combined and the combined total will appear under each course listing, and under each instructor's name.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fall 07,ARCH 401 001,10575,"Morrow, Michael M.",21,,,1.75,1.75,1.90,1.50,1.30,1.55,1.70,1.65,1.55,1.80,1.40,1.21,1.55,4.60,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,5
Fall 07,ARCH 401 001,10575,"Jimenez, Carlos",21,,,1.80,1.65,1.85,1.50,1.30,1.50,1.40,1.47,1.42,1.80,1.40,1.21,1.55,4.60,20,20,20,20,20,20,20,19,19,20,20,19,20,20,20,20,5
Fall 07,ARCH 483 001,10581,"Last, Nana D.",6,,,1.67,2.33,1.33,2.50,2.33,2.83,2.17,2.17,1.33,1.83,2.67,1.83,1.80,3.83,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,5,1
Fall 07,ARCH 500 001,10584,"Casbarian, John J.",20,,,2.67,2.33,2.67,2.00,1.67,1.67,2.33,2.33,2.00,2.67,2.33,1.67,1.67,4.67,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
Fall 07,ARCH 501 001,10585,"Lee, Clover S.",8,,,1.60,1.60,1.00,1.20,1.20,1.40,1.40,1.40,1.40,1.60,1.40,1.00,1.40,4.60,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
Fall 07,ARCH 503 001,10588,"Finley, Dawn M.",23,,,2.29,2.14,2.76,2.14,2.24,2.24,2.29,2.35,2.05,2.43,2.33,2.14,2.52,4.10,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,3
Fall 07,ARCH 503 001,10588,"Wittenberg, Gordon G.",23,,,2.29,2.29,2.67,2.05,2.10,2.10,2.33,2.29,2.10,2.43,2.33,2.14,2.52,4.10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,3
Fall 07,ARCH 507 001,10591,"Wittenberg, Gordon G.",8,,,3.20,2.60,3.00,2.60,2.60,2.80,3.00,3.00,2.80,3.60,3.40,2.20,3.40,2.80,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
Fall 07,ARCH 516 001,10593,"Bachman, Leonard R.",19,,,2.31,2.19,1.81,1.75,2.00,2.44,2.63,2.50,2.00,2.94,3.13,2.60,2.94,3.31,16,16,16,16,16,16,16,16,16,16,16,15,16,16,16,15,2
Fall 07,ARCH 516 001,10593,"French, Christopher J.",19,,,2.38,2.69,1.75,2.31,2.50,2.94,2.88,2.33,1.94,2.94,3.13,2.60,2.94,3.31,16,16,16,16,16,16,16,15,16,16,16,15,16,16,16,15,2
Fall 07,ARCH 520 001,13085,"Hamadeh, Shirine T.",6,M6,9,1.29,1.57,1.43,1.14,1.29,1.29,1.29,1.14,1.00,1.29,1.43,1.57,1.43,3.29,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,6,0
Fall 07,ARCH 601 001,10595,"El-Dahdah, Fares",8,,,2.00,1.71,2.00,2.29,2.00,2.57,2.43,2.43,1.86,2.29,2.29,2.57,2.43,3.00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,0
Fall 07,ARCH 601 002,10613,"Lally, Sean",11,,,1.56,1.56,1.33,1.44,1.44,1.11,1.11,1.33,1.22,1.89,1.33,1.33,1.33,4.11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,2
Fall 07,ARCH 601 003,10616,"Wamble, Mark S.",11,,,1.44,1.44,1.78,1.44,1.11,1.78,1.56,1.44,1.11,1.50,1.30,1.30,1.50,4.50,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,3
Fall 07,ARCH 601 004,12133,"Erdman, David C.",11,,,1.44,1.44,1.56,2.00,3.22,3.22,2.33,2.33,2.00,1.44,1.56,1.78,2.22,4.89,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,2
Fall 07,ARCH 610 001,10618,"Casbarian, John J.",10,,,2.00,2.00,1.00,2.00,2.00,1.00,2.00,2.00,1.00,3.00,2.00,2.00,2.00,3.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Fall 07,ARCH 610 001,10618,"Fitzsimons, Juan K.",10,,,2.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,2.00,2.00,2.00,3.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Fall 07,ARCH 611 001,10622,"Fox, David S.",9,,,1.43,2.57,1.00,1.57,1.71,2.43,2.43,2.29,1.14,1.29,2.00,2.57,2.14,2.29,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
Fall 07,ARCH 613 001,10634,"Taylor, Rives T.",23,,,1.75,2.05,2.25,1.95,2.00,2.05,1.95,2.25,1.50,2.35,2.16,2.40,2.25,2.75,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,19,4
Fall 07,ARCH 615 001,12147,"Loucks, Chad O.",6,,,1.20,1.20,1.20,1.20,1.20,1.40,1.60,1.20,1.20,1.40,1.40,1.20,1.20,2.20,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4
Fall 07,ARCH 617 001,12130,"Whitehead, Kerry C.",9,,,1.71,2.00,1.29,1.86,2.00,2.00,2.14,1.71,1.86,2.14,2.29,2.57,2.14,3.43,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,1
Fall 07,ARCH 617 001,12130,"Albert, Laurence D.",9,,,1.71,1.86,1.33,2.00,1.86,2.00,2.14,1.86,2.00,2.14,2.29,2.57,2.14,3.43,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,6,1
Fall 07,ARCH 620 001,10637,"Fitzsimons, Juan K.",10,,,1.50,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.50,2.00,2.00,3.00,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2
Fall 07,ARCH 620 001,10637,"Casbarian, John J.",10,,,2.00,2.00,1.00,2.00,2.00,1.00,2.00,2.00,1.00,2.00,2.50,2.00,2.00,3.00,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2
Fall 07,ARCH 627 001,10641,"Grenader, Nonya S.",10,,,1.67,1.78,1.56,1.44,1.33,1.44,1.78,1.56,1.67,1.89,1.67,1.44,1.56,2.78,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2
Fall 07,ARCH 627 001,10641,"Samuels, Danny M.",10,,,1.78,2.00,1.67,1.78,1.44,1.56,1.78,1.67,1.56,1.89,1.67,1.44,1.56,2.78,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2
Fall 07,ARCH 635 001,10645,"Koehler, Peter J.",7,,,1.50,1.75,1.25,1.50,1.50,1.75,1.75,1.75,1.50,1.75,2.50,1.50,2.25,2.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
Fall 07,ARCH 635 001,10645,"Koehler, Laura C.",7,,,1.50,2.00,1.25,1.00,1.25,1.50,2.00,1.75,1.75,1.75,2.50,1.50,2.25,2.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
Fall 07,ARCH 639 001,12132,"Robinson, John M.",25,,,1.86,2.00,1.62,1.86,1.86,1.76,2.00,2.14,2.48,1.90,2.14,1.86,2.24,2.76,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1
Fall 07,ARCH 644 001,12128,"Parsons, Spencer W.",9,,,2.00,2.00,1.60,1.20,1.80,1.20,1.20,1.80,1.20,1.80,1.60,1.40,2.00,3.60,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
Fall 07,ARCH 645 001,10659,"Hight, Charles C.",12,,,1.33,1.33,1.33,2.11,1.89,1.78,1.67,1.44,1.78,1.33,1.56,1.89,1.67,3.00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2
Fall 07,ARCH 653 001,10660,"White, Frank S.",18,,,2.18,2.73,1.27,2.00,2.00,1.82,1.91,2.09,1.73,2.18,1.64,1.82,2.18,3.36,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2
Fall 07,ARCH 655 001,10661,"Lord, Tom F.",6,,,1.80,1.60,2.20,1.60,1.60,2.20,2.00,1.80,1.20,2.00,2.40,2.80,2.00,2.60,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
Fall 07,ARCH 683 001,10663,"Last, Nana D.",26,,,1.48,1.83,1.61,1.57,1.70,1.57,1.52,1.48,1.22,1.48,1.57,1.35,1.57,3.91,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,3
Fall 07,ARCH 699 001,13043,"Powell, Joe M.",12,,,1.13,1.00,1.13,1.00,1.00,1.13,1.00,1.00,1.00,1.38,1.00,1.50,1.00,2.38,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
Fall 07,ARCH 703 001,10699,"Pope, Albert H.",20,,,1.50,1.67,1.33,1.83,1.67,1.50,1.33,1.50,1.33,1.83,1.67,1.17,2.00,3.33,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6
Fall 07,ARTS 101 001,12279,"Smith, George",17,,,2.69,2.88,2.00,1.94,1.44,1.81,2.13,2.19,2.19,2.75,2.00,2.19,2.19,2.19,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,5
Fall 07,ARTS 205 001,12281,"Winningham, Geoffrey L.",17,,,1.47,1.33,1.07,1.07,1.33,1.13,1.27,1.13,1.07,1.53,1.27,1.53,1.20,3.07,15,15,15,15,15,15,15,15,14,15,15,15,15,15,15,14,4
Fall 07,ARTS 205 002,12282,"Hester, Paul",20,,,1.41,1.47,1.41,1.12,1.06,1.18,1.12,1.18,1.12,1.53,1.35,1.18,1.12,3.59,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2
Fall 07,ARTS 225 001,12283,"Ahuja, Mequitta",11,,,1.50,1.70,1.30,1.40,1.40,1.60,1.60,1.70,1.30,1.90,2.10,1.70,1.90,2.30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,5
Fall 07,ARTS 225 002,12284,"Poulos, Basilios N.",13,,,1.46,1.38,1.46,1.15,1.23,1.23,1.31,1.23,1.15,1.38,1.38,1.31,1.15,2.15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,4
Fall 07,ARTS 225 003,13023,"Kersulis, Nicholas",7,,,2.00,2.33,2.00,2.33,2.00,2.67,2.50,2.33,2.00,2.50,2.17,1.83,2.17,2.67,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
Fall 07,ARTS 301 001,12287,"Sparagana, John L.",6,,,2.00,2.25,1.50,1.50,1.33,1.25,1.75,1.75,1.25,1.75,1.75,2.00,1.67,3.50,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,1
Fall 07,ARTS 311 001,12288,"Broker, Karin",12,,,2.22,2.22,1.67,2.22,2.33,2.11,2.11,2.00,1.44,2.22,2.22,1.89,2.11,3.89,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,4
Fall 07,ARTS 325 001,12290,"Sparagana, John L.",9,,,1.17,1.17,1.17,1.00,1.00,1.17,1.33,1.00,1.00,1.33,1.17,1.33,1.17,2.17,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
Fall 07,ARTS 340 001,12293,"Poulos, Basilios N.",13,,,1.46,1.31,1.15,1.38,1.31,1.15,1.31,1.15,1.15,1.62,1.38,1.31,1.17,2.15,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,12,3
